OasisID,continent,exact_background_class,background_class,polygon_area_km2
ASCN01010,Asia,BWk_background,BWk oases,41.638425
ASCN01021,Asia,non_BWh_BWk_background,non-BW oases,4.868394
ASCN01013,Asia,non_BWh_BWk_background,non-BW oases,19.215897
ASCN01004,Asia,non_BWh_BWk_background,non-BW oases,225.594825
ASCN01005,Asia,non_BWh_BWk_background,non-BW oases,79.483056
ASMN11014,Asia,BWk_background,BWk oases,332.812457
ASMN16004,Asia,BWk_background,BWk oases,120.440668
ASMN16002,Asia,BWk_background,BWk oases,483.289812
ASMN16001,Asia,BWk_background,BWk oases,608.505482
ASMN16003,Asia,BWk_background,BWk oases,309.016153
ASMN14010,Asia,BWk_background,BWk oases,303.614657
ASMN14018,Asia,BWk_background,BWk oases,28.226586
ASMN14019,Asia,BWk_background,BWk oases,27.894807
ASMN16005,Asia,BWk_background,BWk oases,11.438174
ASMN14016,Asia,BWk_background,BWk oases,68.591289
ASMN14002,Asia,BWk_background,BWk oases,1525.327916
ASMN14012,Asia,BWk_background,BWk oases,258.135521
ASMN14006,Asia,BWk_background,BWk oases,582.532111
ASMN14017,Asia,BWk_background,BWk oases,31.933501
ASMN14015,Asia,BWk_background,BWk oases,71.627244
ASMN14005,Asia,non_BWh_BWk_background,non-BW oases,896.155424
ASCN11076,Asia,BWk_background,BWk oases,2.782718
ASCN11071,Asia,BWk_background,BWk oases,3.577564
ASCN11077,Asia,BWk_background,BWk oases,2.71442
ASCN11105,Asia,BWk_background,BWk oases,1.09093
ASCN11082,Asia,BWk_background,BWk oases,2.485265
ASCN11066,Asia,BWk_background,BWk oases,3.813438
ASCN11043,Asia,BWk_background,BWk oases,12.490363
ASCN11044,Asia,non_BWh_BWk_background,non-BW oases,12.170231
ASCN11096,Asia,non_BWh_BWk_background,non-BW oases,1.47608
ASCN11052,Asia,BWk_background,BWk oases,6.964121
ASCN11034,Asia,non_BWh_BWk_background,non-BW oases,25.743285
ASCN11009,Asia,BWk_background,BWk oases,1137.389041
ASCN12239,Asia,BWk_background,BWk oases,1.258255
ASCN12217,Asia,BWk_background,BWk oases,1.411304
ASCN11103,Asia,BWk_background,BWk oases,1.183598
ASCN11023,Asia,BWk_background,BWk oases,134.797602
ASCN12011,Asia,BWk_background,BWk oases,1060.39475
ASCN12023,Asia,BWk_background,BWk oases,164.445993
ASCN12069,Asia,BWk_background,BWk oases,20.43265
ASCN12019,Asia,BWk_background,BWk oases,205.633402
ASCN12059,Asia,BWk_background,BWk oases,28.114105
ASCN12167,Asia,BWk_background,BWk oases,2.891957
ASCN12003,Asia,BWk_background,BWk oases,4599.680678
ASCN12012,Asia,BWk_background,BWk oases,988.96755
ASCN12004,Asia,BWk_background,BWk oases,3311.269034
ASCN12001,Asia,BWk_background,BWk oases,52494.160755
ASCN12042,Asia,BWk_background,BWk oases,52.280145
ASCN12028,Asia,BWk_background,BWk oases,93.781122
ASCN12024,Asia,BWk_background,BWk oases,160.862291
ASCN12168,Asia,BWk_background,BWk oases,2.879292
ASCN11029,Asia,BWk_background,BWk oases,41.492248
ASCN11024,Asia,BWk_background,BWk oases,112.124263
ASCN11027,Asia,BWk_background,BWk oases,57.126663
ASCN11006,Asia,BWk_background,BWk oases,4191.372889
ASMN14008,Asia,BWk_background,BWk oases,387.202831
ASMN14007,Asia,BWk_background,BWk oases,560.923326
ASMN14022,Asia,BWk_background,BWk oases,11.273
ASMN14014,Asia,BWk_background,BWk oases,122.965168
ASCN12251,Asia,BWk_background,BWk oases,1.085751
AS2A11019,Asia,non_BWh_BWk_background,non-BW oases,235.807442
AS2A11002,Asia,BWk_background,BWk oases,25931.909249
ASCN12050,Asia,BWk_background,BWk oases,38.784555
ASCN11001,Asia,BWk_background,BWk oases,33508.918434
ASCN01001,Asia,BWk_background,BWk oases,9762.301036
ASMN14013,Asia,BWk_background,BWk oases,214.021991
ASMN14004,Asia,BWk_background,BWk oases,930.245152
ASMN14011,Asia,non_BWh_BWk_background,non-BW oases,303.282782
ASMN14001,Asia,BWk_background,BWk oases,1596.96612
ASMN14003,Asia,non_BWh_BWk_background,non-BW oases,1042.317625
ASMN14009,Asia,non_BWh_BWk_background,non-BW oases,341.204031
ASCN12002,Asia,BWk_background,BWk oases,24936.264715
ASTM10083,Asia,non_BWh_BWk_background,non-BW oases,2.866476
ASTM10043,Asia,mixed_BWh_BWk,BWh/BWk oases,35.664518
ASTM10095,Asia,BWh_background,BWh oases,1.447709
ASTM10090,Asia,BWh_background,BWh oases,1.85555
ASTM10101,Asia,BWh_background,BWh oases,1.147667
ASTM10094,Asia,BWh_background,BWh oases,1.537038
ASTM10078,Asia,BWk_background,BWk oases,3.210093
ASTM10031,Asia,BWk_background,BWk oases,61.038811
ASTM10054,Asia,BWh_background,BWh oases,14.753062
ASTM10085,Asia,BWk_background,BWk oases,2.652118
ASTM10071,Asia,BWk_background,BWk oases,5.097895
ASTM10093,Asia,BWk_background,BWk oases,1.592248
ASTM10011,Asia,BWk_background,BWk oases,613.635894
ASTM10098,Asia,BWk_background,BWk oases,1.324736
ASTM10023,Asia,BWh_background,BWh oases,109.142707
ASTM10082,Asia,BWh_background,BWh oases,2.930996
ASTM10052,Asia,BWk_background,BWk oases,17.094698
ASTM10079,Asia,BWh_background,BWh oases,3.202246
ASUZ10047,Asia,BWk_background,BWk oases,20.906025
AS2C10004,Asia,mixed_BWh_BWk,BWh/BWk oases,38467.829869
ASTJ10051,Asia,non_BWh_BWk_background,non-BW oases,18.087242
ASTJ10096,Asia,non_BWh_BWk_background,non-BW oases,1.370272
ASTJ10092,Asia,non_BWh_BWk_background,non-BW oases,1.652466
ASTJ10024,Asia,non_BWh_BWk_background,non-BW oases,105.637134
ASTJ10039,Asia,BWk_background,BWk oases,45.309445
ASTJ10041,Asia,BWk_background,BWk oases,41.068399
ASTJ10030,Asia,BWk_background,BWk oases,65.527418
ASTJ10049,Asia,non_BWh_BWk_background,non-BW oases,18.806605
ASTJ10050,Asia,non_BWh_BWk_background,non-BW oases,18.153641
ASKG10073,Asia,non_BWh_BWk_background,non-BW oases,3.913376
ASKG10077,Asia,non_BWh_BWk_background,non-BW oases,3.334004
ASKG10064,Asia,non_BWh_BWk_background,non-BW oases,7.19
ASKG10038,Asia,non_BWh_BWk_background,non-BW oases,45.572785
ASKG12021,Asia,non_BWh_BWk_background,non-BW oases,187.746112
ASKG12026,Asia,non_BWh_BWk_background,non-BW oases,145.889821
ASKG10087,Asia,non_BWh_BWk_background,non-BW oases,2.279197
ASKG10060,Asia,non_BWh_BWk_background,non-BW oases,9.139813
ASKG10097,Asia,non_BWh_BWk_background,non-BW oases,1.33453
ASKG10036,Asia,non_BWh_BWk_background,non-BW oases,50.671252
ASKG10105,Asia,non_BWh_BWk_background,non-BW oases,1.025724
ASKG10056,Asia,non_BWh_BWk_background,non-BW oases,11.052332
ASKG10048,Asia,non_BWh_BWk_background,non-BW oases,20.841403
ASKG10010,Asia,non_BWh_BWk_background,non-BW oases,667.540918
ASKG10067,Asia,non_BWh_BWk_background,non-BW oases,5.872367
ASKG10029,Asia,non_BWh_BWk_background,non-BW oases,68.980209
ASKG10034,Asia,non_BWh_BWk_background,non-BW oases,57.517095
ASUZ10104,Asia,BWk_background,BWk oases,1.085013
ASUZ10044,Asia,BWk_background,BWk oases,33.720485
ASUZ10057,Asia,BWk_background,BWk oases,10.498855
ASUZ10074,Asia,BWk_background,BWk oases,3.754521
ASUZ10088,Asia,BWk_background,BWk oases,2.110432
ASKZ10080,Asia,non_BWh_BWk_background,non-BW oases,2.978363
ASKZ10070,Asia,non_BWh_BWk_background,non-BW oases,5.347404
ASKZ10091,Asia,BWk_background,BWk oases,1.759588
ASKZ10045,Asia,BWk_background,BWk oases,32.666535
ASKZ10026,Asia,non_BWh_BWk_background,non-BW oases,94.156899
ASKZ10042,Asia,BWk_background,BWk oases,37.750189
ASKZ10055,Asia,non_BWh_BWk_background,non-BW oases,11.159425
ASKZ10068,Asia,non_BWh_BWk_background,non-BW oases,5.462922
ASKZ10076,Asia,non_BWh_BWk_background,non-BW oases,3.434217
ASKZ10020,Asia,non_BWh_BWk_background,non-BW oases,284.107041
ASKG10040,Asia,non_BWh_BWk_background,non-BW oases,41.161328
ASKG10059,Asia,non_BWh_BWk_background,non-BW oases,9.229367
ASKG10058,Asia,non_BWh_BWk_background,non-BW oases,9.380616
ASKG10033,Asia,non_BWh_BWk_background,non-BW oases,58.61481
ASKG10012,Asia,non_BWh_BWk_background,non-BW oases,597.81039
ASKG10019,Asia,non_BWh_BWk_background,non-BW oases,338.498323
ASKZ10015,Asia,non_BWh_BWk_background,non-BW oases,390.848857
ASKZ10099,Asia,non_BWh_BWk_background,non-BW oases,1.184277
ASKZ10075,Asia,non_BWh_BWk_background,non-BW oases,3.649181
ASKZ10016,Asia,non_BWh_BWk_background,non-BW oases,355.907734
ASKZ11049,Asia,non_BWh_BWk_background,non-BW oases,7.939129
ASKZ11090,Asia,non_BWh_BWk_background,non-BW oases,1.815901
ASKZ11018,Asia,non_BWh_BWk_background,non-BW oases,264.561966
ASKZ11015,Asia,non_BWh_BWk_background,non-BW oases,290.406514
ASKG10022,Asia,non_BWh_BWk_background,non-BW oases,145.259545
ASKG10063,Asia,non_BWh_BWk_background,non-BW oases,8.329117
ASKG10013,Asia,non_BWh_BWk_background,non-BW oases,583.690569
ASTJ10053,Asia,non_BWh_BWk_background,non-BW oases,15.783594
ASTJ10084,Asia,non_BWh_BWk_background,non-BW oases,2.692843
ASTJ10061,Asia,non_BWh_BWk_background,non-BW oases,8.720387
ASTJ10046,Asia,non_BWh_BWk_background,non-BW oases,29.68486
ASKG10069,Asia,non_BWh_BWk_background,non-BW oases,5.402765
ASKG10018,Asia,non_BWh_BWk_background,non-BW oases,345.925358
ASKG10008,Asia,BWk_background,BWk oases,3179.820314
ASKZ11012,Asia,BWk_background,BWk oases,470.439731
ASKZ11010,Asia,non_BWh_BWk_background,non-BW oases,904.539036
ASKZ11003,Asia,BWk_background,BWk oases,9035.165661
ASKZ11004,Asia,non_BWh_BWk_background,non-BW oases,6790.664953
ASKZ11007,Asia,non_BWh_BWk_background,non-BW oases,2698.650055
ASKZ11008,Asia,non_BWh_BWk_background,non-BW oases,1533.743648
AS2B10014,Asia,BWk_background,BWk oases,523.939966
AS2B10003,Asia,BWk_background,BWk oases,42585.804304
AS4B10028,Asia,BWh_background,BWh oases,75.596623
AS4B10021,Asia,BWk_background,BWk oases,247.383794
AS4B10002,Asia,mixed_BWh_BWk,BWh/BWk oases,62143.920179
AS4A10001,Asia,BWk_background,BWk oases,123091.719421
AS2G08014,Asia,non_BWh_BWk_background,non-BW oases,185.414388
AS2G08018,Asia,non_BWh_BWk_background,non-BW oases,82.795061
ASIR07081,Asia,BWh_background,BWh oases,179.817068
ASIR07123,Asia,BWh_background,BWh oases,84.59262
ASIR07171,Asia,BWh_background,BWh oases,52.124863
ASIR07157,Asia,BWh_background,BWh oases,59.680249
ASIR07452,Asia,BWh_background,BWh oases,2.288291
ASIR07333,Asia,BWh_background,BWh oases,11.12422
ASIR07242,Asia,BWh_background,BWh oases,24.329538
ASIR07377,Asia,BWh_background,BWh oases,6.282838
ASIR07182,Asia,BWh_background,BWh oases,49.273501
ASIR07289,Asia,BWh_background,BWh oases,17.016633
ASIR07367,Asia,BWh_background,BWh oases,6.973863
ASIR07255,Asia,BWh_background,BWh oases,22.729647
ASIR07206,Asia,BWh_background,BWh oases,37.450388
ASIR07455,Asia,BWh_background,BWh oases,2.161813
ASIR07263,Asia,BWh_background,BWh oases,21.893273
ASIR07074,Asia,BWh_background,BWh oases,202.907098
ASIR07266,Asia,BWh_background,BWh oases,21.287616
ASIR07209,Asia,BWh_background,BWh oases,34.784688
ASIR07318,Asia,BWh_background,BWh oases,13.46622
ASIR07445,Asia,BWh_background,BWh oases,2.804333
ASIR07438,Asia,BWh_background,BWh oases,3.15274
ASIR07391,Asia,BWh_background,BWh oases,5.355585
ASIR07020,Asia,BWh_background,BWh oases,1015.495875
ASIR07066,Asia,BWh_background,BWh oases,238.086617
ASIR07370,Asia,BWh_background,BWh oases,6.794144
ASIR07321,Asia,BWh_background,BWh oases,13.090994
ASIR07057,Asia,BWh_background,BWh oases,310.156176
ASIR07220,Asia,BWh_background,BWh oases,30.588695
ASIR07456,Asia,BWh_background,BWh oases,2.156926
ASIR07113,Asia,BWh_background,BWh oases,93.296249
ASIR07235,Asia,BWh_background,BWh oases,25.984923
ASIR07148,Asia,non_BWh_BWk_background,non-BW oases,64.409572
ASIR07243,Asia,BWh_background,BWh oases,24.295535
ASIR07088,Asia,BWh_background,BWh oases,150.192741
ASIR07466,Asia,BWh_background,BWh oases,1.909679
ASIR07285,Asia,BWh_background,BWh oases,17.531407
ASIR07291,Asia,BWh_background,BWh oases,16.73368
ASIR07204,Asia,BWh_background,BWh oases,37.901481
ASIR07316,Asia,BWh_background,BWh oases,13.536968
ASIR07361,Asia,BWh_background,BWh oases,7.741908
ASIR07398,Asia,BWh_background,BWh oases,5.081691
ASIR07460,Asia,BWh_background,BWh oases,2.101004
ASIR07430,Asia,BWh_background,BWh oases,3.450513
ASIR07439,Asia,BWh_background,BWh oases,3.147373
ASIR07145,Asia,BWh_background,BWh oases,66.323707
ASIR07288,Asia,BWh_background,BWh oases,17.194874
ASIR07322,Asia,BWh_background,BWh oases,13.086794
ASIR07414,Asia,BWh_background,BWh oases,4.103625
ASIR07092,Asia,BWh_background,BWh oases,141.061997
ASIR07251,Asia,BWh_background,BWh oases,23.305413
ASIR07272,Asia,BWh_background,BWh oases,19.992438
ASIR07295,Asia,BWh_background,BWh oases,16.089432
ASIR07262,Asia,BWh_background,BWh oases,21.935605
ASIR07202,Asia,BWh_background,BWh oases,39.804117
ASIR07307,Asia,BWh_background,BWh oases,15.050313
ASIR07359,Asia,BWh_background,BWh oases,7.874838
ASIR07483,Asia,BWh_background,BWh oases,1.197162
ASIR07230,Asia,BWh_background,BWh oases,26.863393
ASIR07349,Asia,BWh_background,BWh oases,9.209201
ASIR07181,Asia,BWh_background,BWh oases,49.592019
ASIR07160,Asia,BWh_background,BWh oases,57.641611
ASIR07197,Asia,BWh_background,BWh oases,42.16582
ASIR07404,Asia,BWh_background,BWh oases,4.773323
ASIR07360,Asia,BWh_background,BWh oases,7.874273
ASIR07062,Asia,BWh_background,BWh oases,254.407604
ASIR07038,Asia,BWh_background,BWh oases,508.93327
ASIR09146,Asia,BWh_background,BWh oases,26.951266
ASIR09266,Asia,BWh_background,BWh oases,2.015
ASIR09061,Asia,BWh_background,BWh oases,202.355646
ASIR07069,Asia,BWh_background,BWh oases,220.19564
ASIR09090,Asia,BWh_background,BWh oases,102.702263
ASIR07170,Asia,BWh_background,BWh oases,52.589611
ASIR09182,Asia,BWh_background,BWh oases,12.697731
ASIR09226,Asia,BWh_background,BWh oases,5.136497
ASIR07017,Asia,BWh_background,BWh oases,1555.965881
ASIR07332,Asia,BWh_background,BWh oases,11.288533
ASIR07417,Asia,BWh_background,BWh oases,3.987092
ASIR07190,Asia,BWh_background,BWh oases,44.87476
ASIR07305,Asia,BWh_background,BWh oases,15.256258
ASIR07292,Asia,BWh_background,BWh oases,16.648248
ASIR07086,Asia,BWh_background,BWh oases,162.957386
ASIR07293,Asia,BWh_background,BWh oases,16.50433
ASIR07372,Asia,BWh_background,BWh oases,6.52178
ASIR07094,Asia,BWh_background,BWh oases,134.774509
ASIR07025,Asia,BWh_background,BWh oases,841.323329
ASIR07270,Asia,BWh_background,BWh oases,20.601686
ASIR07329,Asia,BWh_background,BWh oases,11.795969
ASIR07378,Asia,non_BWh_BWk_background,non-BW oases,6.264614
ASIR07317,Asia,non_BWh_BWk_background,non-BW oases,13.46931
ASIR07189,Asia,BWh_background,BWh oases,44.975252
ASIR07048,Asia,BWh_background,BWh oases,400.430923
ASIR07194,Asia,BWh_background,BWh oases,43.806104
ASIR07422,Asia,non_BWh_BWk_background,non-BW oases,3.824155
ASIR07374,Asia,non_BWh_BWk_background,non-BW oases,6.356815
ASIR07219,Asia,BWh_background,BWh oases,31.008651
ASIR07344,Asia,BWh_background,BWh oases,9.807607
ASIR07403,Asia,non_BWh_BWk_background,non-BW oases,4.792727
ASIR07454,Asia,non_BWh_BWk_background,non-BW oases,2.224856
ASIR07227,Asia,BWh_background,BWh oases,27.18936
ASIR07354,Asia,non_BWh_BWk_background,non-BW oases,8.213253
ASIR07479,Asia,non_BWh_BWk_background,non-BW oases,1.399499
ASIR07467,Asia,non_BWh_BWk_background,non-BW oases,1.901098
ASIR07218,Asia,non_BWh_BWk_background,non-BW oases,31.410798
ASIR07320,Asia,non_BWh_BWk_background,non-BW oases,13.172018
ASIR07475,Asia,non_BWh_BWk_background,non-BW oases,1.475177
ASIR07133,Asia,BWh_background,BWh oases,75.503003
ASIR07232,Asia,non_BWh_BWk_background,non-BW oases,26.758235
ASIR07268,Asia,non_BWh_BWk_background,non-BW oases,20.994553
ASIR07070,Asia,non_BWh_BWk_background,non-BW oases,218.344443
ASIR07392,Asia,non_BWh_BWk_background,non-BW oases,5.318287
ASIR07107,Asia,non_BWh_BWk_background,non-BW oases,105.861712
ASIR07185,Asia,BWh_background,BWh oases,46.37785
ASIR07076,Asia,non_BWh_BWk_background,non-BW oases,193.481415
ASIR07396,Asia,non_BWh_BWk_background,non-BW oases,5.10804
ASIR07093,Asia,non_BWh_BWk_background,non-BW oases,139.642383
ASIR07281,Asia,non_BWh_BWk_background,non-BW oases,18.203617
ASIR07166,Asia,non_BWh_BWk_background,non-BW oases,55.101413
ASIR07169,Asia,non_BWh_BWk_background,non-BW oases,53.090747
ASIR07136,Asia,non_BWh_BWk_background,non-BW oases,71.212207
ASIR07411,Asia,non_BWh_BWk_background,non-BW oases,4.292877
ASIR07126,Asia,non_BWh_BWk_background,non-BW oases,81.377594
ASIR07097,Asia,non_BWh_BWk_background,non-BW oases,123.105498
ASIR07103,Asia,non_BWh_BWk_background,non-BW oases,110.368931
ASIR07027,Asia,BWh_background,BWh oases,713.854599
ASIR09014,Asia,non_BWh_BWk_background,non-BW oases,2051.208825
ASIR07234,Asia,non_BWh_BWk_background,non-BW oases,26.372648
ASIR07008,Asia,BWh_background,BWh oases,4311.153713
ASIR07323,Asia,BWh_background,BWh oases,12.890485
ASIR07226,Asia,BWh_background,BWh oases,27.335812
ASIR07173,Asia,BWh_background,BWh oases,51.184942
ASIR07116,Asia,BWh_background,BWh oases,89.279339
ASIR07221,Asia,BWh_background,BWh oases,30.193408
ASIR07109,Asia,BWh_background,BWh oases,102.590687
ASIR07115,Asia,BWh_background,BWh oases,91.628427
ASIR07453,Asia,BWh_background,BWh oases,2.232305
ASIR07153,Asia,BWh_background,BWh oases,61.434917
ASIR07228,Asia,BWh_background,BWh oases,26.941922
ASIR07134,Asia,BWh_background,BWh oases,73.740495
ASIR07478,Asia,BWh_background,BWh oases,1.410903
ASIR07319,Asia,BWh_background,BWh oases,13.183998
ASIR07180,Asia,BWh_background,BWh oases,49.816841
ASIR07301,Asia,non_BWh_BWk_background,non-BW oases,15.68559
ASIR07229,Asia,BWh_background,BWh oases,26.929315
ASIR07390,Asia,BWh_background,BWh oases,5.397275
ASIR07336,Asia,BWh_background,BWh oases,10.617867
ASIR07215,Asia,BWh_background,BWh oases,31.886294
ASIR09099,Asia,BWh_background,BWh oases,83.1368
ASIR09229,Asia,BWh_background,BWh oases,4.902558
ASIR09250,Asia,BWh_background,BWh oases,3.082512
ASIR09206,Asia,BWh_background,BWh oases,7.80205
ASIR09274,Asia,BWh_background,BWh oases,1.385273
ASIR09275,Asia,BWh_background,BWh oases,1.378443
ASIR09273,Asia,BWh_background,BWh oases,1.473022
ASIR09144,Asia,BWh_background,BWh oases,27.70229
ASIR09131,Asia,mixed_BWh_BWk,BWh/BWk oases,34.429301
ASIR09019,Asia,mixed_BWh_BWk,BWh/BWk oases,1147.01605
ASIR09081,Asia,BWk_background,BWk oases,130.219924
ASIR09135,Asia,non_BWh_BWk_background,non-BW oases,32.375167
ASIR07465,Asia,BWh_background,BWh oases,1.963846
ASIR07271,Asia,BWh_background,BWh oases,20.141088
ASIR09282,Asia,BWh_background,BWh oases,1.145272
ASIR07079,Asia,BWh_background,BWh oases,183.607935
ASIR07419,Asia,BWh_background,BWh oases,3.911794
ASIR09253,Asia,BWh_background,BWh oases,2.80121
ASIR09223,Asia,BWh_background,BWh oases,5.955683
ASIR09118,Asia,BWh_background,BWh oases,43.761471
ASIR09276,Asia,BWh_background,BWh oases,1.341542
ASIR09227,Asia,BWh_background,BWh oases,5.081653
ASIR09022,Asia,BWh_background,BWh oases,1092.945296
ASIR09213,Asia,BWh_background,BWh oases,6.595463
ASIR09053,Asia,BWh_background,BWh oases,288.429422
ASIR09231,Asia,BWh_background,BWh oases,4.633219
ASIR09191,Asia,mixed_BWh_BWk,BWh/BWk oases,11.182774
ASIR09265,Asia,non_BWh_BWk_background,non-BW oases,2.028011
ASIR09077,Asia,BWk_background,BWk oases,154.738921
ASIR09269,Asia,non_BWh_BWk_background,non-BW oases,1.706423
ASIR09145,Asia,non_BWh_BWk_background,non-BW oases,27.401203
ASIR09170,Asia,BWk_background,BWk oases,16.192481
ASIR09272,Asia,BWk_background,BWk oases,1.534507
ASIR09218,Asia,BWk_background,BWk oases,6.456383
ASIR09243,Asia,BWk_background,BWk oases,3.362255
ASIR07033,Asia,BWh_background,BWh oases,598.190849
ASIR09084,Asia,non_BWh_BWk_background,non-BW oases,121.423818
ASIR09029,Asia,BWk_background,BWk oases,709.888782
ASIR07184,Asia,BWh_background,BWh oases,46.758411
ASIR07339,Asia,non_BWh_BWk_background,non-BW oases,10.396859
ASIR09055,Asia,BWh_background,BWh oases,267.953866
ASIR09095,Asia,non_BWh_BWk_background,non-BW oases,92.953428
ASIR09192,Asia,non_BWh_BWk_background,non-BW oases,11.022791
ASIR04011,Asia,non_BWh_BWk_background,non-BW oases,75.491674
ASIR09129,Asia,non_BWh_BWk_background,non-BW oases,34.768705
ASIR09032,Asia,non_BWh_BWk_background,non-BW oases,644.966772
ASIR09018,Asia,mixed_BWh_BWk,BWh/BWk oases,1238.235359
ASIR09072,Asia,non_BWh_BWk_background,non-BW oases,178.464891
ASIR04009,Asia,non_BWh_BWk_background,non-BW oases,94.502903
ASIR04017,Asia,non_BWh_BWk_background,non-BW oases,10.654953
ASIR04020,Asia,non_BWh_BWk_background,non-BW oases,5.514334
ASIR04021,Asia,non_BWh_BWk_background,non-BW oases,4.472263
ASIR04015,Asia,non_BWh_BWk_background,non-BW oases,34.901827
ASIR04024,Asia,non_BWh_BWk_background,non-BW oases,3.123429
ASIR04023,Asia,non_BWh_BWk_background,non-BW oases,3.199326
ASIR04014,Asia,non_BWh_BWk_background,non-BW oases,39.326498
ASIR09107,Asia,BWh_background,BWh oases,64.832026
ASIR09120,Asia,BWk_background,BWk oases,43.30566
ASIR09119,Asia,BWk_background,BWk oases,43.72741
ASIR09171,Asia,BWk_background,BWk oases,16.165666
ASIR04010,Asia,non_BWh_BWk_background,non-BW oases,78.340454
ASIR09207,Asia,BWk_background,BWk oases,7.724762
ASIR09237,Asia,non_BWh_BWk_background,non-BW oases,4.115133
ASIR09248,Asia,BWk_background,BWk oases,3.212937
ASIR09247,Asia,BWk_background,BWk oases,3.225432
ASIR09283,Asia,BWk_background,BWk oases,1.119072
ASIR09278,Asia,BWk_background,BWk oases,1.306423
ASIR09157,Asia,BWk_background,BWk oases,21.93779
ASIR09153,Asia,BWk_background,BWk oases,23.417228
